"subj_inits","subj_email","lang","lang_other","years_train","device_samp_hz","headphoneCheck","task","cur_trial","trial_type","freq1","freq2","response","correct","staircase_track","staircase","staircase_track0","staircase_track1","diff"
"YS","yaels","English","NA","0","44100","3","5","60","1","261.3727380602643","252.8126517194899","2","false","0","NaN","NaN","NaN","0.8235429999999997"
"YS","yaels","English","NA","0","44100","3","5","61","0","1181.3590767256537","1238.9140684728893","0","true","1","NaN","NaN","NaN","1.1764899999999996"
"YS","yaels","English","NA","0","44100","3","5","62","2","980.0650554906832","980.0650554906832","2","true","2","NaN","NaN","NaN","1.6806999999999994"
"YS","yaels","English","NA","0","44100","3","5","63","0","877.1412380031495","966.5654984206711","0","true","3","NaN","NaN","NaN","1.1764899999999996"
"YS","yaels","English","NA","0","44100","3","5","64","2","380.19863767379104","380.19863767379104","2","true","4","NaN","NaN","NaN","0.8235429999999997"
"YS","yaels","English","NA","0","44100","3","5","65","1","1110.037217398893","1058.4693286225008","0","false","0","NaN","NaN","NaN","1.1764899999999996"
"YS","yaels","English","NA","0","44100","3","5","66","2","621.0997652625383","621.0997652625383","2","true","1","NaN","NaN","NaN","1.6806999999999994"
"YS","yaels","English","NA","0","44100","3","5","67","2","572.9837852324787","572.9837852324787","2","true","2","NaN","NaN","NaN","2.4009999999999994"
"YS","yaels","English","NA","0","44100","3","5","68","1","426.4114146056468","371.1912557138996","1","true","3","NaN","NaN","NaN","1.6806999999999994"
"YS","yaels","English","NA","0","44100","3","5","69","1","452.70440220544754","410.821305383633","1","true","4","NaN","NaN","NaN","1.1764899999999996"
"YS","yaels","English","NA","0","44100","3","5","70","2","1521.258389883356","1521.258389883356","2","true","5","NaN","NaN","NaN","0.8235429999999997"
"YS","yaels","English","NA","0","44100","3","5","71","1","814.2838103038047","776.4554417554427","1","true","6","NaN","NaN","NaN","0.5764800999999997"
"YS","yaels","English","NA","0","44100","3","5","72","0","244.30869648065175","252.58084394420843","1","false","0","NaN","NaN","NaN","0.8235429999999997"
"YS","yaels","English","NA","0","44100","3","5","73","2","676.520354075099","676.520354075099","2","true","1","NaN","NaN","NaN","1.1764899999999996"
"YS","yaels","English","NA","0","44100","3","5","74","2","1038.5080552401703","1038.5080552401703","2","true","2","NaN","NaN","NaN","1.6806999999999994"
"YS","yaels","English","NA","0","44100","3","5","75","2","1332.76437333158","1332.76437333158","2","true","3","NaN","NaN","NaN","1.1764899999999996"
"YS","yaels","English","NA","0","44100","3","5","76","2","342.46021216726047","342.46021216726047","2","true","4","NaN","NaN","NaN","0.8235429999999997"
"YS","yaels","English","NA","0","44100","3","5","77","0","273.44616522831603","286.76827202301735","1","false","0","NaN","NaN","NaN","1.1764899999999996"
"YS","yaels","English","NA","0","44100","3","5","78","2","747.8659697197024","747.8659697197024","2","true","1","NaN","NaN","NaN","1.6806999999999994"
"YS","yaels","English","NA","0","44100","3","5","79","0","1529.2265307950497","1685.1306721150004","0","true","2","NaN","NaN","NaN","2.4009999999999994"
"YS","yaels","English","NA","0","44100","3","5","80","1","740.5846224483508","644.6791210390998","1","true","3","NaN","NaN","NaN","1.6806999999999994"
"YS","yaels","English","NA","0","44100","3","5","81","1","1336.365051421498","1212.7278467349513","1","true","4","NaN","NaN","NaN","1.1764899999999996"
"YS","yaels","English","NA","0","44100","3","5","82","0","1047.8702236799338","1121.555401327558","1","false","0","NaN","NaN","NaN","1.6806999999999994"
"YS","yaels","English","NA","0","44100","3","5","83","0","212.60507935091132","234.28009719096352","0","true","1","NaN","NaN","NaN","2.4009999999999994"
"YS","yaels","English","NA","0","44100","3","5","84","1","437.4879066966026","380.8333451780133","1","true","2","NaN","NaN","NaN","3.4299999999999993"
"YS","yaels","English","NA","0","44100","3","5","85","0","415.39877771289946","506.4185686529084","0","true","3","NaN","NaN","NaN","2.4009999999999994"
"YS","yaels","English","NA","0","44100","3","5","86","2","1073.719788591429","1073.719788591429","2","true","4","NaN","NaN","NaN","1.6806999999999994"
